feature,layer,diff_high_minus_low,p,q
"2,3-dihydroxy-2-methylbutyrate",metabolomics,0.0139699347556307,0.5663990375874862,0.8760806895471436
nornicotine,metabolomics,0.0409676358314621,0.5608274834809708,0.8760806895471436
N-oleoylserine,metabolomics,0.1581021539444688,0.5663990375874862,0.8760806895471436
hypoxanthine,metabolomics,0.161526081552049,0.56640564535146,0.8760806895471436
picolinoylglycine,metabolomics,0.1795068490627424,0.56640564535146,0.8760806895471436
isoursodeoxycholate,metabolomics,0.1444019076178199,0.5578104903735577,0.8760806895471436
"N2,N2-dimethylguanosine",metabolomics,0.0131400567934001,0.5664039934386382,0.8760806895471436
phenylacetylcarnitine,metabolomics,0.122021934624105,0.575060503259731,0.8779982556879067
o-cresol sulfate,metabolomics,0.1762194105580168,0.5692825424883909,0.8779982556879067
beta-hydroxyisovaleroylcarnitine,metabolomics,0.1068259158111459,0.575060503259731,0.8779982556879067
phenol sulfate,metabolomics,-0.1486133038453284,0.577959844014384,0.8779982556879067
cortisone,metabolomics,0.04525790971561,0.575060503259731,0.8779982556879067
sulfate of piperine metabolite C18H21NO3 (3)*,metabolomics,-0.060187790757519,0.5866670214744736,0.8779982556879067
2-acetamidophenol sulfate,metabolomics,0.2302881449325433,0.5863837815901356,0.8779982556879067
glucuronide of piperine metabolite C17H21NO3 (3)*,metabolomics,-0.1529095436076993,0.5859739899811354,0.8779982556879067
"N,N-dimethylalanine",metabolomics,0.1370510232927247,0.58378066754384,0.8779982556879067
glycerate,metabolomics,-0.0334911596426308,0.58378066754384,0.8779982556879067
glucuronide of C12H22O4 (1)*,metabolomics,0.1637520468660438,0.5809157656625877,0.8779982556879067
S-methylcysteine sulfoxide,metabolomics,-0.0292531934281519,0.577959844014384,0.8779982556879067
"2R,3R-dihydroxybutyrate",metabolomics,0.0529893734949504,0.5779614624377551,0.8779982556879067
pantothenate (Vitamin B5),metabolomics,0.0956314974531893,0.5779614624377551,0.8779982556879067
carnitine,metabolomics,-0.0051091037528411,0.58378066754384,0.8779982556879067
dihydroferulic acid sulfate,metabolomics,-0.1882997685251367,0.5862442695340409,0.8779982556879067
sulfate of piperine metabolite C16H19NO3 (3)*,metabolomics,-0.137365129993325,0.5808515542960728,0.8779982556879067
trans-2-hexenoylglycine,metabolomics,0.1038121307199603,0.5712509792475854,0.8779982556879067
beta-cryptoxanthin,metabolomics,-0.1338447846218662,0.5779614624377551,0.8779982556879067
campesterol,metabolomics,0.1189897068778096,0.5910257157191761,0.8830145701630621
pantoate,metabolomics,0.0650947779181685,0.5955002115928472,0.8851757382490287
glycodeoxycholate,metabolomics,0.1586015581718751,0.5949290466697917,0.8851757382490287
lignoceroylcarnitine (C24)*,metabolomics,0.0895429772826548,0.5954986457539224,0.8851757382490287
"N2-acetyl,N6,N6-dimethyllysine",metabolomics,0.2678830817139239,0.6132763160205992,0.8934296575597985
erythritol,metabolomics,0.0536051781905039,0.6132778265119712,0.8934296575597985
indole-3-carboxylate,metabolomics,-0.1701808908972892,0.606768103128024,0.8934296575597985
prolylhydroxyproline,metabolomics,-0.0086063131988418,0.6132763160205992,0.8934296575597985
methylsuccinoylcarnitine,metabolomics,0.0349412435946987,0.6073243976354576,0.8934296575597985
malonate,metabolomics,0.0170576903312516,0.6132778265119712,0.8934296575597985
carboxyibuprofen,metabolomics,-0.2722498054058437,0.6103995814054066,0.8934296575597985
citrate,metabolomics,0.0230567420263829,0.60732592687876,0.8934296575597985
3-methoxycatechol sulfate (1),metabolomics,0.129586443637901,0.6132763160205992,0.8934296575597985
glucuronide of piperine metabolite C17H21NO3 (5)*,metabolomics,-0.1498195152074891,0.606768103128024,0.8934296575597985
glycyrrhetinate,metabolomics,-0.3036546555991923,0.6071243827465667,0.8934296575597985
glycochenodeoxycholate 3-sulfate,metabolomics,0.1643163576802126,0.6132717844406167,0.8934296575597985
mannose,metabolomics,0.0294398516592294,0.616261897586813,0.8962880334720316
2-ethylphenylsulfate,metabolomics,0.2530543689954398,0.6197608058951586,0.8998844814073744
N1-methylinosine,metabolomics,0.0830674393841213,0.6252419264073679,0.901893703249364
threonine,metabolomics,0.0590739404196774,0.6252581203826834,0.901893703249364
N-acetyl-isoputreanine,metabolomics,0.0034766266309011,0.6252433986734598,0.901893703249364
1-carboxyethylvaline,metabolomics,-0.0134685306141851,0.6252566482896219,0.901893703249364
glucuronide of piperine metabolite C17H21NO3 (4)*,metabolomics,-0.0876377507433795,0.6311623440695864,0.9076027909095468
ribulonate/xylulonate/lyxonate*,metabolomics,-0.0039387675768423,0.6312858636885104,0.9076027909095468
17alpha-hydroxypregnanolone glucuronide,metabolomics,0.2840268312670964,0.6375391687129144,0.9076653424695228
"bilirubin (E,E)*",metabolomics,-0.1669406201048604,0.6373382289671439,0.9076653424695228
"3,7-dimethylurate",metabolomics,0.1710690682689608,0.6361636295543052,0.9076653424695228
2-aminophenol sulfate,metabolomics,0.0648658624855397,0.6373353639068445,0.9076653424695228
pyroglutamine*,metabolomics,0.1174695158831128,0.6343075470601485,0.9076653424695228
"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",metabolomics,0.0003327287231808,0.6373382289671439,0.9076653424695228
21-hydroxypregnenolone disulfate,metabolomics,0.074578849407282,0.6434148783499212,0.9101207230852916
7-methylguanine,metabolomics,0.0180243541549393,0.6434148783499212,0.9101207230852916
alanine,metabolomics,0.0342627247176601,0.6403721170046321,0.9101207230852916
methyl-4-hydroxybenzoate sulfate,metabolomics,-0.2334851242302649,0.6434148783499212,0.9101207230852916
N-acetyltryptophan,metabolomics,0.0583867637892029,0.6495140772994294,0.917268672772302
branched chain 14:0 dicarboxylic acid,metabolomics,0.1140943797756884,0.6556396536746179,0.9185239237582106
beta-hydroxyisovalerate,metabolomics,-0.0605122947854723,0.6556396536746179,0.9185239237582106
1H-indole-7-acetic acid,metabolomics,0.1653207503345009,0.6517151345526564,0.9185239237582106
ascorbic acid 3-sulfate*,metabolomics,0.0454704968948231,0.6556396536746179,0.9185239237582106
tyramine O-sulfate,metabolomics,0.0550286337386997,0.6556396536746179,0.9185239237582106
indolelactate,metabolomics,0.0600791400643882,0.674150223875841,0.9194863862194596
ferulic acid 4-sulfate,metabolomics,0.0289062160063114,0.6679520757740541,0.9194863862194596
N-acetylalliin,metabolomics,0.1835572963337032,0.658024700171958,0.9194863862194596
andro steroid monosulfate C19H28O6S (1)*,metabolomics,-0.2190468202626013,0.6741489168511532,0.9194863862194596
N-acetylhistidine,metabolomics,-0.0173896474089086,0.6741489168511532,0.9194863862194596
11beta-hydroxyandrosterone glucuronide,metabolomics,-0.0527106469600958,0.6587091232095037,0.9194863862194596
tetradecanedioate (C14),metabolomics,0.0570730073573937,0.6679560617521647,0.9194863862194596
taurochenodeoxycholate,metabolomics,-0.1995573661252668,0.6679573903796867,0.9194863862194596
1-ribosyl-imidazoleacetate*,metabolomics,-0.0421446757204454,0.6679573903796867,0.9194863862194596
ursodeoxycholate,metabolomics,-0.0653977631467237,0.6672108572867396,0.9194863862194596
phosphate,metabolomics,-0.0017495702365007,0.6741476098107604,0.9194863862194596
butyrate/isobutyrate (4:0),metabolomics,-0.1054525616785208,0.6648225109840946,0.9194863862194596
5-acetylamino-6-formylamino-3-methyluracil,metabolomics,0.1259646681280831,0.6679441033878548,0.9194863862194596
2-methoxyresorcinol sulfate,metabolomics,0.1962431274467572,0.6640017083690272,0.9194863862194596
catechol sulfate,metabolomics,0.0101540715668691,0.6741489168511532,0.9194863862194596
"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",metabolomics,0.0394842392567716,0.6741489168511532,0.9194863862194596
2-methoxyacetaminophen sulfate*,metabolomics,0.0868640788387535,0.66311468787039,0.9194863862194596
3-hydroxy-3-methylglutarate,metabolomics,-0.0334354921217204,0.6803652140431975,0.920802920857846
cerotoylcarnitine (C26)*,metabolomics,0.0582019760091268,0.6803652140431975,0.920802920857846
3-methyl catechol sulfate (2),metabolomics,-0.2744041878431626,0.6802932214788766,0.920802920857846
p-cresol sulfate,metabolomics,0.2121959468299363,0.6803652140431975,0.920802920857846
"N6,N6-dimethyllysine",metabolomics,0.1272578172013752,0.6803652140431975,0.920802920857846
saccharin,metabolomics,0.0873273264308311,0.6852509294349366,0.9235428609925088
octadecanedioylcarnitine (C18-DC)*,metabolomics,0.0191499367740838,0.6866019901563465,0.9235428609925088
citrulline,metabolomics,-0.0015455295982395,0.6834796280789832,0.9235428609925088
glycocholenate sulfate*,metabolomics,-0.0651832725474672,0.6866007271322125,0.9235428609925088
gamma-glutamylglutamine,metabolomics,0.0442390023603243,0.6928589364071485,0.9248681510885484
homocitrulline,metabolomics,-0.0532596740506504,0.69286017704125,0.9248681510885484
N-acetylaspartate (NAA),metabolomics,-0.0088393277339767,0.69286017704125,0.9248681510885484
ethyl alpha-glucopyranoside,metabolomics,-0.009861420776645,0.6928552144147408,0.9248681510885484
5-acetylamino-6-amino-3-methyluracil,metabolomics,-0.0420003230216382,0.69286017704125,0.9248681510885484
N-methyltaurine,metabolomics,-0.1500405514682439,0.694809087909408,0.9260601369248492
"3,5-dichloro-2,6-dihydroxybenzoic acid",metabolomics,0.0626247342462714,0.7054392605839808,0.9261369904352176
isobutyrylcarnitine (C4),metabolomics,-0.0390770888575475,0.7180993768482874,0.9261369904352176
indolepropionate,metabolomics,0.2392305433293278,0.6991393951411515,0.9261369904352176
hydantoin-5-propionate,metabolomics,0.1231152163485958,0.7022855645303885,0.9261369904352176
histidine betaine (hercynine)*,metabolomics,0.0615849666001787,0.7117183583976724,0.9261369904352176
3-hydroxyhippurate sulfate,metabolomics,0.2620912820289514,0.7111008475700191,0.9261369904352176
3-(3-hydroxyphenyl)propionate sulfate,metabolomics,0.127987795728566,0.7054141605492399,0.9261369904352176
dehydroepiandrosterone sulfate (DHEA-S),metabolomics,0.0557287210047764,0.7149246017666379,0.9261369904352176
desmethylcitalopram*,metabolomics,0.0358117617304023,0.703599745271513,0.9261369904352176
2-oxoarginine*,metabolomics,0.0528455152111941,0.7149257620719582,0.9261369904352176
3-methyl catechol sulfate (1),metabolomics,-0.2281818971098786,0.7180993768482874,0.9261369904352176
dihydroferulate,metabolomics,-0.1087468707630274,0.7116186488356872,0.9261369904352176
S-1-pyrroline-5-carboxylate,metabolomics,-0.0508057166741618,0.7149257620719582,0.9261369904352176
dolutegravir,metabolomics,0.1043921030505243,0.7045673914729976,0.9261369904352176
N-acetylmethionine,metabolomics,0.1019619906484192,0.7180993768482874,0.9261369904352176
N-acetylputrescine,metabolomics,0.0358053269136538,0.705438065489576,0.9261369904352176
N-acetylasparagine,metabolomics,0.0640146699457315,0.7180993768482874,0.9261369904352176
"N2,N5-diacetylornithine",metabolomics,-0.0463787855212162,0.7022614299921195,0.9261369904352176
trigonelline (N'-methylnicotinate),metabolomics,-0.0346192926917177,0.7117593852512301,0.9261369904352176
(S)-a-amino-omega-caprolactam,metabolomics,-0.0619083626053505,0.6991393951411515,0.9261369904352176
N-formylphenylalanine,metabolomics,0.0116251823606578,0.7180993768482874,0.9261369904352176
sulfate of piperine metabolite C18H21NO3 (1)*,metabolomics,-0.0428179423591978,0.7117359434780965,0.9261369904352176
hexanoylglycine (C6),metabolomics,0.1008620174422909,0.7201685896198406,0.9274417813459622
malate,metabolomics,-0.0348733389652634,0.721275562241009,0.9275053784242886
N4-acetylcytidine,metabolomics,0.0510586591877273,0.7244577140281925,0.9289048906473264
trans-urocanate,metabolomics,0.0828813116275283,0.7308362701116223,0.9289048906473264
maraviroc,metabolomics,0.0106647802943264,0.7283045528756612,0.9289048906473264
pantoprazole,metabolomics,-0.0623339350342897,0.7283045528756612,0.9289048906473264
phenylacetylglutamine,metabolomics,0.0679609880838092,0.730837371204852,0.9289048906473264
"1,3,7-trimethylurate",metabolomics,-0.0044247374823238,0.7308263596648188,0.9289048906473264
quinolinate,metabolomics,-0.0005311522274993,0.730837371204852,0.9289048906473264
hydrochlorothiazide,metabolomics,0.0092973799698627,0.7283045528756612,0.9289048906473264
N-acetyltaurine,metabolomics,-0.0685022454285788,0.7340325733088839,0.9316158708999872
phenylacetylglutamate,metabolomics,0.0670769866420573,0.737230261030006,0.9316295949903678
prolylglycine,metabolomics,0.0744897779471121,0.737230261030006,0.9316295949903678
glucuronide of C12H22O4 (2)*,metabolomics,-0.1203641876451346,0.735635119923421,0.9316295949903678
3-hydroxyhippurate,metabolomics,0.0243742874847534,0.7436489718354002,0.93569737664107
tartronate (hydroxymalonate),metabolomics,-0.0280102528760081,0.7436479191209786,0.93569737664107
fumarate,metabolomics,0.0040359755815513,0.7436500245368596,0.93569737664107
abacavir,metabolomics,-0.0312643181930272,0.7501682612347207,0.939853664432643
4-ethylcatechol sulfate,metabolomics,-0.2469052842703006,0.7500822971284152,0.939853664432643
methylsuccinate,metabolomics,-0.0095692690560596,0.7500822971284152,0.939853664432643
syringol sulfate,metabolomics,0.220373547267723,0.753492491264152,0.9426717758040818
3-aminoisobutyrate,metabolomics,-0.0078275795420189,0.7565330522167851,0.9451274740656987
octadecanedioate (C18),metabolomics,0.0224438926654206,0.759764834997763,0.9478147372589448
propionylcarnitine (C3),metabolomics,0.0725423416003289,0.7630017961330808,0.9491525889485276
galactonate,metabolomics,-0.1314996872830647,0.7629969036229,0.9491525889485276
"bilirubin (E,Z or Z,E)*",metabolomics,-0.0360968452665985,0.7694527505385819,0.9531605344631028
3-ethylcatechol sulfate (1),metabolomics,0.0764214994982151,0.7694823104057094,0.9531605344631028
thymol sulfate,metabolomics,-0.044159718880518,0.7694842171036221,0.9531605344631028
glucuronate,metabolomics,-0.0362213765666375,0.7759866120255959,0.957159295002036
"5,6-dihydrouridine",metabolomics,0.0315064708283334,0.7759856840650439,0.957159295002036
mannitol/sorbitol,metabolomics,0.0840988135001185,0.7759856840650439,0.957159295002036
5-hydroxylysine,metabolomics,0.0598924270399393,0.782502831063937,0.9597971788015004
3-hydroxyadipate*,metabolomics,-0.097990311356181,0.7792418669894783,0.9597971788015004
3-(3-hydroxyphenyl)propionate,metabolomics,0.1534376424042037,0.7824992213714516,0.9597971788015004
taurodeoxycholate,metabolomics,0.0044447206371308,0.782502831063937,0.9597971788015004
aconitate [cis or trans],metabolomics,-0.0049253839970794,0.7988576745875353,0.9649421689232558
maleate,metabolomics,-0.0152809162453412,0.8153046147914853,0.9649421689232558
allo-threonine,metabolomics,0.127487207382289,0.8053894674113417,0.9649421689232558
4-acetamidobutanoate,metabolomics,0.0059985357377789,0.7955807254302163,0.9649421689232558
myo-inositol,metabolomics,0.0129429199719135,0.8021415247722942,0.9649421689232558
glucuronide of C14H26O4 (1)*,metabolomics,0.0313398802256269,0.7995925851572223,0.9649421689232558
suberate (C8-DC),metabolomics,-0.0076374960837614,0.7889290701979914,0.9649421689232558
gulonate*,metabolomics,-0.0545437527527374,0.8120080100946737,0.9649421689232558
stearoylcholine*,metabolomics,-0.0907187447920279,0.8054263828363581,0.9649421689232558
2-O-methylascorbic acid,metabolomics,0.0518707622364175,0.8087163030849599,0.9649421689232558
gamma-tocopherol/beta-tocopherol,metabolomics,0.038955607343974,0.8021415247722942,0.9649421689232558
fructosyllysine,metabolomics,-0.0205450454752571,0.8087163030849599,0.9649421689232558
erythronate*,metabolomics,-0.0287727121911463,0.7955807254302163,0.9649421689232558
eicosanedioate (C20-DC),metabolomics,0.0181871140562865,0.7955807254302163,0.9649421689232558
4-acetylphenyl sulfate,metabolomics,-0.1103301335218858,0.8021415247722942,0.9649421689232558
3-methoxytyramine sulfate,metabolomics,-0.2259739807501877,0.8153046147914853,0.9649421689232558
citramalate,metabolomics,0.0869333142685444,0.7988300243023793,0.9649421689232558
"N2-acetyl,N6-methyllysine",metabolomics,0.2040181970490732,0.7955798746984295,0.9649421689232558
1-carboxyethylisoleucine,metabolomics,-0.0016388145713608,0.7955807254302163,0.9649421689232558
taurochenodeoxycholic acid 3-sulfate,metabolomics,-0.1056160606854703,0.8114726246130218,0.9649421689232558
2-hydroxyarachidate*,metabolomics,-0.0115873846805998,0.8153046147914853,0.9649421689232558
(2-butoxyethoxy)acetic acid,metabolomics,-0.0443503368587022,0.815301527200424,0.9649421689232558
ascorbic acid 2-sulfate,metabolomics,-0.0075471888549768,0.8087163030849599,0.9649421689232558
N-monomethylarginine,metabolomics,0.0474409093156474,0.811928969559222,0.9649421689232558
7-methylxanthine,metabolomics,-0.0071778649323512,0.8120080100946737,0.9649421689232558
"androstenediol (3alpha, 17alpha) monosulfate (2)",metabolomics,-0.1701039298158361,0.8021407001503797,0.9649421689232558
"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",metabolomics,-0.1692576269167219,0.8285171678024726,0.9675260674673928
